date,HuoD,XiD,FaD
2012-04-20,0.709623466,0.97628626,0.744045421
2012-04-23,0.70585771,0.948683675,0.740007129
2012-04-24,0.70187287,0.947834272,0.736078987
2012-04-25,0.707110788,0.963546517,0.74188649
2012-04-26,0.702560567,0.997519055,0.737393438
2012-04-27,0.702142512,0.997094435,0.736700545
2012-05-02,0.711137488,0.997094435,0.748263624
2012-05-03,0.713136976,1.008560318,0.748829583
2012-05-04,0.712945073,1.016628751,0.747910621
2012-05-07,0.726385348,1.011108201,0.759824604
2012-05-08,0.729642806,1.014930108,0.762069557
2012-05-09,0.720714697,0.979258927,0.752792868
2012-05-10,0.725087692,0.97628626,0.756501235
2012-05-11,0.720188458,0.961847874,0.752965435
2012-05-14,0.7240238,0.949957535,0.755679835
2012-05-15,0.721022394,0.927875336,0.754400526
2012-05-16,0.712411767,0.920656143,0.746355939
2012-05-17,0.72088268,0.957176564,0.754168163
2012-05-18,0.722659821,0.929998599,0.754087911
2012-05-21,0.72194766,0.946984868,0.752680096
2012-05-22,0.722977847,0.958875207,0.756170262
2012-05-23,0.719334952,0.941888938,0.753125939
2012-05-24,0.710423696,0.931697242,0.744503328
2012-05-25,0.708211104,0.934245125,0.741363018
2012-05-28,0.712490594,0.956751944,0.745854496
2012-05-29,0.716603733,0.97161495,0.751476843
2012-05-30,0.712781439,0.967793044,0.750611907
2012-05-31,0.712281839,0.959299991,0.751468975
2012-06-01,0.717660015,0.959724611,0.753784213
2012-06-04,0.712712397,0.919806903,0.743879672
2012-06-05,0.732472967,0.903245254,0.760953899
2012-06-06,0.739669056,0.911313687,0.763545036
2012-06-07,0.740009371,0.897724704,0.762976454
2012-06-08,0.740980846,0.873943862,0.76481805
2012-06-11,0.742324167,0.890505511,0.770014485
2012-06-12,0.742404625,0.876916529,0.768317133
2012-06-13,0.776173567,0.891779535,0.796675393
2012-06-14,0.779331539,0.880313815,0.799756433
2012-06-15,0.78073466,0.889231651,0.80141025
2012-06-18,0.784530316,0.91853288,0.803519876
2012-06-19,0.783391402,0.899423347,0.799597503
2012-06-20,0.775566871,0.90706716,0.792666999
2012-06-21,0.778302439,0.880313652,0.792919294
2012-06-25,0.783189713,0.837152678,0.793218271
2012-06-26,0.775080862,0.834588772,0.787158473
2012-06-27,0.778212196,0.833306737,0.787419161
2012-06-28,0.776796572,0.826896725,0.785200434
2012-06-29,0.774563322,0.841853582,0.784387426
2012-07-02,0.780100782,0.846126923,0.789984596
2012-07-03,0.770383316,0.838007641,0.783424404
2012-07-04,0.76665344,0.844845052,0.782359101
2012-07-05,0.760739241,0.82817876,0.774441447
2012-07-06,0.772698112,0.849545629,0.786003477
2012-07-09,0.784321017,0.819632078,0.790538491
2012-07-10,0.79129476,0.819632078,0.792747251
2012-07-11,0.788732067,0.819632078,0.791825142
2012-07-12,0.781055948,0.839289512,0.787598547
2012-07-13,0.779221725,0.831597466,0.785071927
2012-07-16,0.775160776,0.804247821,0.77716896
2012-07-17,0.778065415,0.801256515,0.780732035
2012-07-18,0.792473903,0.793991705,0.790693749
2012-07-19,0.788643454,0.789290964,0.790205419
2012-07-20,0.783393576,0.779462247,0.786302454
2012-07-23,0.78374259,0.76920613,0.783700303
2012-07-24,0.778669393,0.76920613,0.781434369
2012-07-25,0.772825322,0.761514084,0.773505176
2012-07-26,0.764215239,0.766642224,0.767071919
2012-07-27,0.758254288,0.775616142,0.762744616
2012-07-30,0.746302484,0.76706946,0.752644428
2012-07-31,0.745617504,0.754249437,0.751049358
2012-08-01,0.755211022,0.768778894,0.758513825
2012-08-02,0.759574232,0.761086848,0.760045952
2012-08-03,0.768955732,0.778180212,0.768740947
2012-08-06,0.770075075,0.778180212,0.771171055
2012-08-07,0.760390771,0.805102457,0.764890958
2012-08-08,0.758849024,0.8508275,0.762722061
2012-08-09,0.761376924,0.847408795,0.76551409
2012-08-10,0.768136475,0.831169903,0.774183383
2012-08-13,0.757793285,0.824759891,0.765145351
2012-08-14,0.758632657,0.827323961,0.765551331
2012-08-15,0.748934218,0.801683751,0.756663313
2012-08-16,0.745685459,0.781598918,0.753356728
2012-08-17,0.749034791,0.788008929,0.754830634
2012-08-20,0.75020143,0.794418941,0.755710257
2012-08-21,0.754587473,0.79484634,0.760134596
2012-08-22,0.75793898,0.785872095,0.763331556
2012-08-23,0.759248051,0.818349716,0.765123846
2012-08-24,0.746768922,0.807238964,0.755468452
2012-08-27,0.733230793,0.814076375,0.743178911
2012-08-28,0.727308983,0.802538387,0.740321842
2012-08-29,0.718540159,0.78245339,0.734530075
2012-08-30,0.7145227,0.767496696,0.729463721
2012-08-31,0.716325392,0.758095215,0.731060889
2012-09-03,0.71772362,0.775615979,0.73160849
2012-09-04,0.710714541,0.764505226,0.725627894
2012-09-05,0.72682243,0.768351331,0.738195956
2012-09-06,0.729156253,0.781171355,0.739699235
2012-09-07,0.747651241,0.837579914,0.757802049
2012-09-10,0.746854816,0.859801255,0.759045165
2012-09-11,0.74076013,0.849117902,0.752063258
2012-09-12,0.733728219,0.871339243,0.747142197
2012-09-13,0.726020025,0.850399774,0.740780274
2012-09-14,0.719953608,0.880313488,0.737053548
2012-09-17,0.705004748,0.869202736,0.722652808
2012-09-18,0.696730088,0.84057122,0.716701586
2012-09-19,0.698983452,0.869202736,0.719324194
2012-09-20,0.68043247,0.830742503,0.700813827
2012-09-21,0.688027587,0.839716421,0.706840055
2012-09-24,0.687289331,0.855100678,0.704791274
2012-09-25,0.682163402,0.845700014,0.701474724
2012-09-26,0.670921041,0.830742667,0.693532942
2012-09-27,0.685555681,0.857665238,0.70817234
2012-09-28,0.700070721,0.878176818,0.721353568
2012-10-08,0.697118786,0.85894711,0.718751941
2012-10-09,0.708540546,0.878605198,0.730763485
2012-10-10,0.70538203,0.874759584,0.728843736
2012-10-11,0.70240835,0.858093619,0.725554986
2012-10-12,0.699293324,0.858093619,0.724233191
2012-10-15,0.698820362,0.814078337,0.723635237
2012-10-16,0.691812914,0.811941339,0.717839273
2012-10-17,0.695998899,0.811941339,0.720042264
2012-10-18,0.703713072,0.824334944,0.728980112
2012-10-19,0.699097616,0.826898687,0.725198311
2012-10-22,0.705235249,0.815788589,0.730606129
2012-10-23,0.701728807,0.79997775,0.728361176
2012-10-24,0.718032404,0.796132136,0.742198056
2012-10-25,0.718152004,0.799124259,0.741752213
2012-10-26,0.712585187,0.768782819,0.737220346
2012-10-29,0.705387466,0.762800206,0.729043054
2012-10-30,0.699271579,0.764937204,0.723089734
2012-10-31,0.703914217,0.771774942,0.728460835
2012-11-01,0.712291624,0.795278645,0.736234245
2012-11-02,0.715651285,0.79100465,0.740283552
2012-11-05,0.717075608,0.782458295,0.74179942
2012-11-06,0.720440705,0.777757554,0.744673798
2012-11-07,0.720783195,0.791859776,0.743184157
2012-11-08,0.710182322,0.764937204,0.731927923
2012-11-09,0.70796973,0.755535723,0.730071117
2012-11-12,0.714281326,0.766645821,0.736758767
2012-11-13,0.704702487,0.752116854,0.72627358
2012-11-14,0.707980603,0.764510459,0.728723096
2012-11-15,0.695754264,0.755108977,0.717660936
2012-11-16,0.690236374,0.762801841,0.71181252
2012-11-19,0.689529649,0.768784454,0.712615038
2012-11-20,0.69638488,0.761091589,0.71728328
2012-11-21,0.702642112,0.777330809,0.723629992
2012-11-22,0.700913355,0.763228587,0.720241582
2012-11-23,0.705659284,0.772203323,0.725801511
2012-11-26,0.703011784,0.764510459,0.723892252
2012-11-27,0.692291312,0.755964103,0.711377167
2012-11-28,0.680135645,0.734597398,0.699213511
2012-11-29,0.681146806,0.717503053,0.697624211
2012-11-30,0.69171506,0.732887146,0.707999248
2012-12-03,0.683990014,0.723912411,0.699470527
2012-12-04,0.690752827,0.739723249,0.708324451
2012-12-05,0.709850705,0.771346562,0.726845309
2012-12-06,0.713563729,0.768354438,0.727794693
2012-12-07,0.718391203,0.781174788,0.734901961
2012-12-10,0.720032979,0.792284886,0.738458217
2012-12-11,0.716570027,0.797840753,0.735143241
2012-12-12,0.714977178,0.793140012,0.734052236
2012-12-13,0.711068447,0.782029914,0.729284334
2012-12-14,0.734575201,0.815361844,0.753029427
2012-12-17,0.7270513,0.827327068,0.749048308
2012-12-18,0.72553456,0.818780713,0.746651244
2012-12-19,0.724914817,0.82048933,0.747563912
2012-12-20,0.728008097,0.837155294,0.752426227
2012-12-21,0.722256444,0.822626327,0.747034145
2012-12-24,0.727018682,0.823481453,0.750160294
2012-12-25,0.74297979,0.835019932,0.766572574
2012-12-26,0.745083655,0.848267027,0.768906696
2012-12-27,0.74573058,0.834164806,0.770910368
2012-12-28,0.753085955,0.841856035,0.776889914
2012-12-31,0.76560042,0.849547264,0.785680896
2013-01-04,0.758756062,0.882452448,0.780860543
2013-01-07,0.762583249,0.8674951,0.783991937
2013-01-08,0.766970379,0.858520364,0.787668833
2013-01-09,0.761517725,0.852964498,0.783866051
2013-01-10,0.758609281,0.856810112,0.784096841
2013-01-11,0.743561479,0.843134636,0.769420727
2013-01-14,0.762431031,0.891423913,0.788392673
2013-01-15,0.767089979,0.89313253,0.792919294
2013-01-16,0.767068233,0.905526135,0.79392113
2013-01-17,0.769454788,0.88415943,0.799680378
2013-01-18,0.784486281,0.899116777,0.816711594
2013-01-21,0.780017606,0.889288551,0.815825152
2013-01-22,0.766720307,0.916637868,0.802733093
2013-01-23,0.76368139,0.91791974,0.800063278
2013-01-24,0.757136031,0.882450813,0.791739121
2013-01-25,0.758766935,0.896126289,0.793989318
2013-01-28,0.768160938,0.914502506,0.80411783
2013-01-29,0.769221026,0.931595216,0.806535875
2013-01-30,0.768481683,0.940141571,0.805077705
2013-01-31,0.790776132,0.980311238,0.825455369
2013-02-01,0.793037652,0.992703208,0.829698748
2013-02-04,0.791279538,0.999540456,0.8242967
2013-02-05,0.796539745,1.009369336,0.831917475
2013-02-06,0.794602775,0.99654915,0.827594892
2013-02-07,0.792280369,0.983729126,0.825582827
2013-02-08,0.796875167,1.017061383,0.831330535
2013-02-18,0.796495167,0.948687926,0.831072995
2013-02-19,0.781010826,0.923047716,0.815225624
2013-02-20,0.793538339,0.922192917,0.827669374
2013-02-21,0.775773452,0.879459343,0.808013977
2013-02-22,0.773022661,0.879459343,0.805073509
2013-02-25,0.785257155,0.879459343,0.8144572
2013-02-26,0.771181372,0.868348591,0.801517777
2013-02-27,0.771502116,0.879886579,0.802097898
2013-02-28,0.786001934,0.902962882,0.818135145
2013-03-01,0.791606806,0.88971546,0.821936353
2013-03-04,0.782157351,0.820486877,0.81094815
2013-03-05,0.795793878,0.837153005,0.8228443
2013-03-06,0.818859202,0.844417652,0.842330277
2013-03-07,0.822610823,0.841426346,0.843836179
2013-03-08,0.814459568,0.842280982,0.835969404
2013-03-11,0.813086891,0.834161536,0.833153248
2013-03-12,0.815596851,0.816213372,0.830686423
2013-03-13,0.804073431,0.821768749,0.819747
2013-03-14,0.801567276,0.81023076,0.818397406
2013-03-15,0.799943984,0.817495407,0.819578104
2013-03-18,0.800252225,0.782026481,0.816532207
2013-03-19,0.816026322,0.787154457,0.833366728
2013-03-20,0.821011994,0.812367431,0.841425478
2013-03-21,0.821510507,0.820059478,0.84270531
2013-03-22,0.823193599,0.819204842,0.845036809
2013-03-25,0.822662468,0.823478183,0.843666234
2013-03-26,0.809476614,0.812367431,0.831786344
2013-03-27,0.814778138,0.80296595,0.835802606
2013-03-28,0.797743895,0.786727221,0.819817286
2013-03-29,0.802533315,0.781171845,0.823136983
2013-04-01,0.80429904,0.778607775,0.822842202
2013-04-02,0.800724099,0.781599081,0.820542175
2013-04-03,0.798123896,0.791000562,0.81650703
2013-04-08,0.793854734,0.77775314,0.811663598
2013-04-09,0.799705328,0.80296595,0.81738403
2013-04-10,0.793151815,0.814504101,0.811029451
2013-04-11,0.795718313,0.796555938,0.811777944
2013-04-12,0.791929181,0.783735915,0.807114422
2013-04-15,0.775916428,0.732028096,0.793184702
2013-04-16,0.771059597,0.716216603,0.790485514
2013-04-17,0.765548231,0.721771979,0.78677295
2013-04-18,0.767962512,0.717926038,0.789250266
2013-04-19,0.783215808,0.744420883,0.803724964
2013-04-22,0.780330196,0.741429577,0.800999549
2013-04-23,0.76706334,0.717926038,0.785805732
2013-04-24,0.777558747,0.72903679,0.795201488
2013-04-25,0.773862577,0.720917344,0.793317931
2013-04-26,0.76437235,0.719207909,0.784511213
2013-05-02,0.773586954,0.69570437,0.791788426
2013-05-03,0.78955676,0.706387886,0.805774794
2013-05-06,0.795204035,0.726899956,0.810754602
2013-05-07,0.801475946,0.730318661,0.820641834
2013-05-08,0.804039182,0.729464026,0.823398195
2013-05-09,0.804003846,0.734167546,0.822271523
2013-05-10,0.807870174,0.732453206,0.827040997
2013-05-13,0.814013788,0.72688148,0.831753824
2013-05-14,0.812324172,0.708880995,0.82897281
2013-05-15,0.813413071,0.714452558,0.830427309
2013-05-16,0.821331651,0.720452829,0.838861092
2013-05-17,0.836453931,0.743596332,0.852382209
2013-05-20,0.83625333,0.756025417,0.857597003
2013-05-21,0.831302451,0.745282549,0.850004553
2013-05-22,0.80650239,0.759882641,0.835006382
2013-05-23,0.797925469,0.740596361,0.826284637
2013-05-24,0.798226099,0.744882128,0.827822535
2013-05-27,0.799565614,0.736738974,0.82925343
2013-05-28,0.809125426,0.756882505,0.84024373
2013-05-29,0.817137511,0.749168059,0.848754093
2013-05-30,0.813995304,0.741024905,0.845643156
2013-05-31,0.807662506,0.73631043,0.840020284
2013-06-03,0.8078979,0.73631043,0.841041528
2013-06-04,0.797784124,0.720881373,0.830658623
2013-06-05,0.800353884,0.718309782,0.832021855
2013-06-06,0.791840025,0.711881131,0.82281755
2013-06-07,0.779166818,0.693023231,0.810804431
2013-06-13,0.740455151,0.657879187,0.778370114
2013-06-14,0.742021362,0.657022099,0.77991483
2013-06-17,0.739891402,0.64245013,0.776705283
2013-06-18,0.74327444,0.638164199,0.778466102
2013-06-19,0.732987245,0.64073579,0.76848498
2013-06-20,0.717975323,0.612449104,0.753466353
2013-06-21,0.72313985,0.600877271,0.75412253
2013-06-24,0.68269562,0.54087522,0.716004497
2013-06-25,0.687539947,0.523731824,0.720996893
2013-06-26,0.68897188,0.530589182,0.722856322
2013-06-27,0.690401095,0.519446056,0.723027841
2013-06-28,0.69071151,0.522874736,0.725099177
2013-07-01,0.709119517,0.528874843,0.737866557
2013-07-02,0.711126072,0.525017619,0.742744607
2013-07-03,0.698057099,0.518588805,0.736306629
2013-07-04,0.700354499,0.53916088,0.740002933
2013-07-05,0.707080344,0.53916088,0.743246575
2013-07-08,0.688887617,0.492016458,0.722981158
2013-07-09,0.691660696,0.493302254,0.729307938
2013-07-10,0.703896821,0.531446434,0.741160028
2013-07-11,0.730194595,0.563161799,0.765140631
2013-07-12,0.722815844,0.536589453,0.757504645
2013-07-15,0.725542714,0.536589453,0.76017446
2013-07-16,0.72534918,0.531446434,0.762291429
2013-07-17,0.717478441,0.519446056,0.755473698
2013-07-18,0.706872676,0.505731176,0.746828533
2013-07-19,0.692976835,0.487301984,0.731730703
2013-07-22,0.696373463,0.49115937,0.737804139
2013-07-23,0.708547614,0.504016836,0.749507264
2013-07-24,0.699636357,0.496302389,0.741119115
2013-07-25,0.691939581,0.493730798,0.734444053
2013-07-26,0.695927683,0.484730556,0.737329447
2013-07-29,0.687748159,0.465015568,0.7271018
2013-07-30,0.694575664,0.469730043,0.733910615
2013-07-31,0.691722671,0.471872927,0.731909565
2013-08-01,0.706942805,0.486016351,0.746750379
2013-08-02,0.706075708,0.474790819,0.745788931
2013-08-05,0.714268279,0.498037821,0.754356467
2013-08-06,0.736267535,0.50533664,0.771760618
2013-08-07,0.72535516,0.507483448,0.762981175
2013-08-08,0.723671525,0.528091822,0.760339684
2013-08-09,0.724009665,0.560721992,0.759391349
2013-08-12,0.738693776,0.601938903,0.775099198
2013-08-13,0.742363308,0.592064077,0.778889915
2013-08-14,0.735193313,0.58261845,0.770300349
2013-08-15,0.726911042,0.576607715,0.762497566
2013-08-16,0.721637788,0.568020811,0.75768036
2013-08-19,0.722022681,0.574890269,0.758898299
2013-08-20,0.71537675,0.562868636,0.751791031
2013-08-21,0.714195432,0.575319631,0.750620824
2013-08-22,0.709895827,0.562868636,0.746783948
2013-08-23,0.703253701,0.550847167,0.741895932
2013-08-26,0.713998093,0.565874167,0.752429899
2013-08-27,0.717849743,0.573172986,0.755466354
2013-08-28,0.713764874,0.580901167,0.751653607
2013-08-29,0.714012227,0.561151353,0.753597484
2013-08-30,0.716072058,0.551276365,0.755839814
2013-09-02,0.72014986,0.558575348,0.758443014
2013-09-03,0.726142887,0.557287263,0.764830638
2013-09-04,0.725860197,0.549988444,0.764018679
2013-09-05,0.71859126,0.540972178,0.757772151
2013-09-06,0.715518638,0.555999178,0.755086076
2013-09-09,0.727681916,0.60022162,0.766866831
2013-09-10,0.747758337,0.595069445,0.784475546
2013-09-11,0.753823123,0.613531174,0.790536917
2013-09-12,0.752828816,0.588629348,0.7906649
2013-09-13,0.743894183,0.583906535,0.782632377
2013-09-16,0.743116242,0.571026179,0.780543207
2013-09-17,0.729050788,0.552993811,0.768678004
2013-09-18,0.732329991,0.549559082,0.771427022
2013-09-23,0.7428167,0.56029263,0.781483674
2013-09-24,0.73317045,0.54912972,0.771081362
2013-09-25,0.726674561,0.552993811,0.765277006
2013-09-26,0.713171768,0.568020811,0.750240021
2013-09-27,0.711054856,0.58261845,0.748339155
2013-09-30,0.715663789,0.575748992,0.753733859
2013-10-08,0.7239939,0.579613083,0.76222429
2013-10-09,0.727183947,0.558575184,0.763903809
2013-10-10,0.72075112,0.548270997,0.758411543
2013-10-11,0.731617286,0.551705726,0.768377978
2013-10-14,0.741350517,0.544406907,0.777441711
2013-10-15,0.761170886,0.543118822,0.792415229
2013-10-16,0.757358922,0.53023863,0.786607726
2013-10-17,0.751015251,0.531955912,0.781776882
2013-10-18,0.746971698,0.527233262,0.777235049
2013-10-21,0.762313606,0.521651725,0.78875774
2013-10-22,0.759369825,0.516070352,0.787055143
2013-10-23,0.752086754,0.519934443,0.779293272
2013-10-24,0.747895876,0.506624725,0.773174203
2013-10-25,0.739376581,0.492885809,0.766049102
2013-10-28,0.741068371,0.495461815,0.768138271
2013-10-29,0.756040064,0.486874911,0.778218003
2013-10-30,0.791490468,0.493744369,0.810865276
2013-10-31,0.775236341,0.492027086,0.794404739
2013-11-01,0.76939662,0.501901911,0.790260494
2013-11-04,0.77629371,0.497179261,0.79491982
2013-11-05,0.780059466,0.495032454,0.797854518
2013-11-06,0.771921802,0.495032454,0.789654147
2013-11-07,0.776241521,0.489880442,0.792266265
2013-11-08,0.769838594,0.477429447,0.78465703
2013-11-11,0.767767891,0.473994718,0.785469514
2013-11-12,0.767217733,0.47828817,0.785656768
2013-11-13,0.738044676,0.472277272,0.760232157
2013-11-14,0.735758693,0.473994718,0.760199637
2013-11-15,0.748276421,0.488162996,0.772063791
2013-11-18,0.761849342,0.501472713,0.78647712
2013-11-19,0.761155665,0.495461815,0.786826976
2013-11-20,0.762839844,0.496320538,0.788599334
2013-11-21,0.757767735,0.492456448,0.78326967
2013-11-22,0.755016944,0.495461815,0.780188631
2013-11-25,0.749867095,0.493744532,0.775481049
2013-11-26,0.750704292,0.489021719,0.77649967
2013-11-27,0.754683696,0.492885809,0.780556845
2013-11-28,0.758397263,0.518216997,0.785532457
2013-11-29,0.756715802,0.507054087,0.785289603
2013-12-02,0.755841638,0.502760635,0.784477119
2013-12-03,0.774601376,0.508771533,0.800340226
2013-12-04,0.780862414,0.509630092,0.805220899
2013-12-05,0.777686502,0.512206262,0.802001386
2013-12-06,0.776372537,0.514352906,0.799550296
2013-12-09,0.776567702,0.5117769,0.800848487
2013-12-10,0.774144723,0.515640991,0.799780037
2013-12-11,0.763802077,0.502760635,0.79050597
2013-12-12,0.765743396,0.498896544,0.790129364
2013-12-13,0.763245939,0.495461815,0.786256821
2013-12-16,0.752273221,0.480434815,0.775545041
2013-12-17,0.750937511,0.477429447,0.774006619
2013-12-18,0.748027436,0.478717532,0.772315037
2013-12-19,0.739746252,0.477858809,0.765830901
2013-12-20,0.722305915,0.477429447,0.750744611
2013-12-23,0.722832697,0.473135995,0.749749069
2013-12-24,0.725127378,0.47442408,0.752362235
2013-12-25,0.72836309,0.475712001,0.756448259
2013-12-26,0.712594429,0.462402447,0.742192286
2013-12-27,0.722480421,0.461973085,0.752540573
2013-12-30,0.721269747,0.457250272,0.750558406
2013-12-31,0.726284232,0.458538356,0.756112565
2014-01-02,0.724256475,0.450380814,0.754839026
2014-01-03,0.712815688,0.450810175,0.74487469
2014-01-06,0.692108107,0.43449509,0.723894875
2014-01-07,0.693187222,0.433636367,0.721642055
2014-01-08,0.692692514,0.433207006,0.720150315
2014-01-09,0.68356163,0.418609367,0.71078708
2014-01-10,0.683081601,0.414745276,0.709669325
2014-01-13,0.683807353,0.425478825,0.711693978
2014-01-14,0.691040953,0.428055158,0.719963586
2014-01-15,0.684140601,0.422473457,0.714393691
2014-01-16,0.6927322,0.435783175,0.721446933
2014-01-17,0.680972843,0.426766909,0.710865759
2014-01-20,0.674561761,0.425478825,0.704486002
2014-01-21,0.681517564,0.427196271,0.71286471
2014-01-22,0.696859473,0.437500458,0.72655315
2014-01-23,0.697634695,0.436212537,0.728008173
2014-01-24,0.699537416,0.449951452,0.729441166
2014-01-27,0.693453059,0.442652633,0.722452441
2014-01-28,0.693080669,0.440076627,0.722440901
2014-01-29,0.697554781,0.437500458,0.726595637
2014-01-30,0.691969481,0.434924452,0.722251549
2014-02-07,0.6952003,0.431489723,0.725070328
2014-02-10,0.707322805,0.449092729,0.736891471
2014-02-11,0.712752626,0.452098097,0.741057746
2014-02-12,0.713374544,0.447804808,0.741232412
2014-02-13,0.707401089,0.44179391,0.73459564
2014-02-14,0.714110625,0.447804808,0.741434353
2014-02-17,0.718251489,0.454244904,0.745343612
2014-02-18,0.711216315,0.443511356,0.739412322
2014-02-19,0.717344707,0.448663368,0.74485266
2014-02-20,0.720268916,0.444369916,0.747481562
2014-02-21,0.711431595,0.480864176,0.739258112
2014-02-24,0.699060649,0.509630092,0.727672479
2014-02-25,0.689381237,0.49030964,0.71706403
2014-02-26,0.689629678,0.533673358,0.718161854
2014-02-27,0.702729094,0.540542816,0.729320526
2014-02-28,0.710221464,0.52379837,0.736157665
2014-03-03,0.726239654,0.513064821,0.749198321
2014-03-04,0.718934294,0.515211629,0.741627377
2014-03-05,0.71654502,0.500184629,0.738862623
2014-03-06,0.711394627,0.499325906,0.733250767
2014-03-07,0.705270585,0.497608459,0.728890943
2014-03-10,0.685282233,0.469271905,0.707885427
2014-03-11,0.685075108,0.480005453,0.708613463
2014-03-12,0.686156941,0.478717369,0.710413096
2014-03-13,0.705235249,0.482581459,0.726877829
2014-03-14,0.698210404,0.478717369,0.719375597
2014-03-17,0.70035178,0.491597725,0.722755614
2014-03-18,0.711036916,0.486016188,0.732160286
2014-03-19,0.709304896,0.481293538,0.731980375
2014-03-20,0.694970886,0.467125097,0.71703728
2014-03-21,0.711791481,0.484298905,0.733619505
2014-03-24,0.718703793,0.487733634,0.740482346
2014-03-25,0.73079966,0.490739002,0.751395542
2014-03-26,0.722633183,0.481293538,0.744426748
2014-03-27,0.718568971,0.47528264,0.739177336
2014-03-28,0.713876862,0.47914673,0.734986409
2014-03-31,0.719592635,0.480434815,0.739059843
2014-04-01,0.72404935,0.482152097,0.743085022
2014-04-02,0.726614762,0.487733634,0.746950746
2014-04-03,0.719242535,0.480005453,0.739657798
2014-04-04,0.726987695,0.483869544,0.747991397
2014-04-08,0.738886222,0.510059454,0.758854239
2014-04-09,0.740190945,0.504478081,0.759784741
2014-04-10,0.751282719,0.508342171,0.769333132
2014-04-11,0.748559654,0.504048719,0.769011075
2014-04-14,0.747813244,0.517358273,0.767771106
2014-04-15,0.741177098,0.505766002,0.761044117
2014-04-16,0.744453039,0.501901911,0.764118862
2014-04-17,0.740412748,0.502331273,0.75931949
2014-04-18,0.739698956,0.50147255,0.760578866
2014-04-21,0.72908558,0.490739002,0.751019985
2014-04-22,0.729225838,0.483440182,0.751006347
2014-04-23,0.731224238,0.500184629,0.751706583
2014-04-24,0.726439711,0.50791281,0.745194123
2014-04-25,0.721139819,0.50061399,0.740256277
2014-04-28,0.707851218,0.495461815,0.726847932
2014-04-29,0.713300066,0.528091822,0.730717327
2014-04-30,0.717443648,0.52293981,0.734444578
2014-05-05,0.719717671,0.53410272,0.737498343
2014-05-06,0.722015614,0.53410272,0.739228739
2014-05-07,0.715498524,#VALUE!,0.731992439
2014-05-08,0.714243272,#VALUE!,0.732045416
2014-05-09,0.707719115,#VALUE!,0.727355668
2014-05-12,0.723450265,#VALUE!,0.7430268
2014-05-13,0.72186992,#VALUE!,0.742563648
2014-05-14,0.720699475,#VALUE!,0.741000049
2014-05-15,0.713770854,#VALUE!,0.73428355
2014-05-16,0.717589342,#VALUE!,0.737955201
2014-05-19,0.716337896,#VALUE!,0.735732803
2014-05-20,0.716876094,#VALUE!,0.737378227
2014-05-21,0.723610637,#VALUE!,0.743601676
2014-05-22,0.721389347,#VALUE!,0.742514343
2014-05-23,0.725789524,#VALUE!,0.7476043
2014-05-26,0.726427208,#VALUE!,0.747019458
2014-05-27,0.726945835,#VALUE!,0.747315289
2014-05-28,0.728967612,#VALUE!,0.749983006
2014-05-29,0.722838133,#VALUE!,0.744242117
2014-05-30,0.725328522,#VALUE!,0.744910882
2014-06-03,0.725001798,#VALUE!,0.746867347
2014-06-04,0.72118331,#VALUE!,0.742119902
2014-06-05,0.727513389,#VALUE!,0.74821799
2014-06-06,0.723350237,#VALUE!,0.744648096
2014-06-09,0.72099195,#VALUE!,0.745196746
2014-06-10,0.727154591,#VALUE!,0.750284081
2014-06-11,0.728695251,#VALUE!,0.751884921
2014-06-12,0.727876537,0.53410272,0.750283032
2014-06-13,0.729940717,#VALUE!,0.753017887
2014-06-16,0.733323754,#VALUE!,0.756125153
2014-06-17,0.725764517,#VALUE!,0.749022082
2014-06-18,0.724297791,#VALUE!,0.74786761
2014-06-19,0.713436518,#VALUE!,0.737096559
2014-06-20,0.716174262,#VALUE!,0.739055123
2014-06-23,0.714079094,#VALUE!,0.737192546
2014-06-24,0.717754063,#VALUE!,0.740561024
2014-06-25,0.718295523,#VALUE!,0.740352265
2014-06-26,0.724853386,#VALUE!,0.745579647
2014-06-27,0.728665894,#VALUE!,0.748991135
2014-06-30,0.733019319,#VALUE!,0.755336797
2014-07-01,0.733913598,#VALUE!,0.755511988
2014-07-02,0.739490744,#VALUE!,0.76215925
2014-07-03,0.742670462,#VALUE!,0.767486816
2014-07-04,0.742366027,0.53410272,0.767416005
2014-07-07,0.741885997,#VALUE!,0.766413644
2014-07-08,0.760382616,#VALUE!,0.781327891
2014-07-09,0.753009302,#VALUE!,0.773954691
2014-07-10,0.766173954,#VALUE!,0.784436206
2014-07-11,0.765472666,#VALUE!,0.785904867
2014-07-14,0.774821548,#VALUE!,0.796983287
2014-07-15,0.773237941,#VALUE!,0.798157691
2014-07-16,0.794741402,#VALUE!,0.81437485
2014-07-17,0.786081305,#VALUE!,0.807170546
2014-07-18,0.785982907,0.53410272,0.806041775
2014-07-21,0.786744539,#VALUE!,0.80628358
2014-07-22,0.796787099,#VALUE!,0.81535046
2014-07-23,0.796923551,#VALUE!,0.815436482
2014-07-24,0.801824959,#VALUE!,0.82244409
2014-07-25,0.80719933,#VALUE!,0.827813093
2014-07-28,0.817951876,#VALUE!,0.838621385
2014-07-29,0.813238021,#VALUE!,0.837090307
2014-07-30,0.805909285,#VALUE!,0.831793163
2014-07-31,0.808798158,#VALUE!,0.834873154
2014-08-01,0.810980851,#VALUE!,0.835461143
2014-08-04,0.820615141,#VALUE!,0.845609586
2014-08-05,0.824231397,0.587341264,0.848737833
